lat,lon,nearest_station_name
62.0,-113.0,Yellowknife
62.0,-112.5,Yellowknife
62.0,-112.0,Yellowknife
62.0,-111.5,Yellowknife
62.0,-111.0,Yellowknife
62.0,-110.5,Yellowknife
62.0,-110.0,Yellowknife
62.0,-109.5,Yellowknife
62.0,-109.0,Yellowknife
62.0,-108.5,Yellowknife
62.0,-108.0,Yellowknife
62.0,-107.5,Yellowknife
62.0,-107.0,Yellowknife
62.0,-106.5,Yellowknife
62.0,-106.0,Yellowknife
62.0,-105.5,Yellowknife
62.0,-105.0,Yellowknife
62.0,-104.5,Yellowknife
62.0,-104.0,Yellowknife
62.0,-103.5,Yellowknife
62.0,-103.0,Rankin Inlet
62.0,-102.5,Rankin Inlet
62.0,-102.0,Rankin Inlet
62.0,-101.5,Rankin Inlet
62.0,-101.0,Rankin Inlet
62.0,-100.5,Rankin Inlet
62.0,-100.0,Rankin Inlet
62.0,-99.5,Rankin Inlet
62.0,-99.0,Rankin Inlet
62.0,-98.5,Rankin Inlet
62.0,-98.0,Rankin Inlet
62.0,-97.5,Rankin Inlet
62.0,-97.0,Rankin Inlet
62.0,-96.5,Rankin Inlet
62.0,-96.0,Rankin Inlet
62.0,-95.5,Rankin Inlet
62.0,-95.0,Rankin Inlet
62.0,-94.5,Rankin Inlet
62.0,-94.0,Rankin Inlet
62.0,-93.5,Rankin Inlet
62.0,-93.0,Rankin Inlet
62.0,-92.5,Rankin Inlet
62.0,-92.0,Rankin Inlet
62.0,-91.5,Rankin Inlet
62.0,-91.0,Rankin Inlet
62.0,-90.5,Rankin Inlet
62.0,-90.0,Rankin Inlet
62.0,-89.5,Rankin Inlet
62.0,-89.0,Rankin Inlet
62.0,-88.5,Rankin Inlet
62.0,-88.0,Rankin Inlet
62.0,-87.5,Rankin Inlet
62.0,-87.0,Rankin Inlet
62.0,-86.5,Rankin Inlet
62.0,-86.0,Rankin Inlet
62.0,-85.5,Rankin Inlet
62.0,-85.0,Rankin Inlet
62.0,-84.5,Rankin Inlet
62.0,-84.0,Rankin Inlet
62.0,-83.5,Rankin Inlet
62.0,-83.0,Rankin Inlet
62.0,-82.5,Rankin Inlet
62.0,-82.0,Rankin Inlet
62.0,-81.5,Rankin Inlet
62.0,-81.0,Rankin Inlet
62.0,-80.5,Rankin Inlet
62.0,-80.0,Iqaluit
62.0,-79.5,Iqaluit
62.0,-79.0,Iqaluit
62.0,-78.5,Iqaluit
62.0,-78.0,Iqaluit
62.0,-77.5,Iqaluit
62.0,-77.0,Iqaluit
62.0,-76.5,Iqaluit
62.0,-76.0,Iqaluit
62.0,-75.5,Iqaluit
62.0,-75.0,Iqaluit
62.0,-74.5,Iqaluit
62.0,-74.0,Iqaluit
62.0,-73.5,Iqaluit
62.0,-73.0,Iqaluit
62.0,-72.5,Iqaluit
62.0,-72.0,Iqaluit
62.0,-71.5,Iqaluit
62.0,-71.0,Iqaluit
62.0,-70.5,Iqaluit
62.0,-70.0,Iqaluit
62.0,-69.5,Iqaluit
62.0,-69.0,Iqaluit
62.0,-68.5,Iqaluit
62.0,-68.0,Iqaluit
62.0,-67.5,Iqaluit
62.0,-67.0,Iqaluit
62.0,-66.5,Iqaluit
62.0,-66.0,Iqaluit
62.0,-65.5,Iqaluit
62.0,-65.0,Iqaluit
62.0,-64.5,Iqaluit
62.0,-64.0,Iqaluit
62.0,-63.5,Iqaluit
62.0,-63.0,Iqaluit
62.0,-62.5,Iqaluit
62.0,-62.0,Iqaluit
62.0,-61.5,Iqaluit
62.0,-61.0,Iqaluit
62.0,-60.5,Iqaluit
62.0,-60.0,Iqaluit
62.0,-59.5,Iqaluit
62.0,-59.0,Iqaluit
62.0,-58.5,Iqaluit
62.0,-58.0,Iqaluit
62.0,-57.5,Iqaluit
62.0,-57.0,Iqaluit
62.0,-56.5,Iqaluit
62.0,-56.0,Iqaluit
62.0,-55.5,Iqaluit
62.0,-55.0,Iqaluit
62.0,-54.5,Iqaluit
62.0,-54.0,Iqaluit
62.0,-53.5,Iqaluit
62.0,-53.0,Iqaluit
62.0,-52.5,Iqaluit
62.5,-141.0,Whitehorse
62.5,-140.5,Whitehorse
62.5,-140.0,Whitehorse
62.5,-139.5,Whitehorse
62.5,-139.0,Whitehorse
62.5,-138.5,Whitehorse
62.5,-138.0,Whitehorse
62.5,-137.5,Whitehorse
62.5,-137.0,Whitehorse
62.5,-136.5,Whitehorse
62.5,-136.0,Whitehorse
62.5,-135.5,Whitehorse
62.5,-135.0,Whitehorse
62.5,-134.5,Whitehorse
62.5,-134.0,Whitehorse
62.5,-133.5,Whitehorse
62.5,-133.0,Whitehorse
62.5,-132.5,Whitehorse
62.5,-132.0,Whitehorse
62.5,-131.5,Whitehorse
62.5,-131.0,Whitehorse
62.5,-130.5,Whitehorse
62.5,-130.0,Whitehorse
62.5,-129.5,Whitehorse
62.5,-129.0,Whitehorse
62.5,-128.5,Whitehorse
62.5,-128.0,Whitehorse
62.5,-127.5,Whitehorse
62.5,-127.0,Whitehorse
62.5,-126.5,Dease Lake
62.5,-126.0,Dease Lake
62.5,-125.5,Dease Lake
62.5,-125.0,Dease Lake
62.5,-124.5,Yellowknife
62.5,-124.0,Yellowknife
62.5,-123.5,Yellowknife
62.5,-123.0,Yellowknife
62.5,-122.5,Yellowknife
62.5,-122.0,Yellowknife
62.5,-121.5,Yellowknife
62.5,-121.0,Yellowknife
62.5,-120.5,Yellowknife
62.5,-120.0,Yellowknife
62.5,-119.5,Yellowknife
62.5,-119.0,Yellowknife
62.5,-118.5,Yellowknife
62.5,-118.0,Yellowknife
62.5,-117.5,Yellowknife
62.5,-117.0,Yellowknife
62.5,-116.5,Yellowknife
62.5,-116.0,Yellowknife
62.5,-115.5,Yellowknife
62.5,-115.0,Yellowknife
62.5,-114.5,Yellowknife
62.5,-114.0,Yellowknife
62.5,-113.5,Yellowknife
62.5,-113.0,Yellowknife
62.5,-112.5,Yellowknife
62.5,-112.0,Yellowknife
62.5,-111.5,Yellowknife
62.5,-111.0,Yellowknife
62.5,-110.5,Yellowknife
62.5,-110.0,Yellowknife
62.5,-109.5,Yellowknife
62.5,-109.0,Yellowknife
62.5,-108.5,Yellowknife
62.5,-108.0,Yellowknife
62.5,-107.5,Yellowknife
62.5,-107.0,Yellowknife
62.5,-106.5,Yellowknife
62.5,-106.0,Yellowknife
62.5,-105.5,Yellowknife
62.5,-105.0,Yellowknife
62.5,-104.5,Yellowknife
62.5,-104.0,Yellowknife
62.5,-103.5,Yellowknife
62.5,-103.0,Rankin Inlet
62.5,-102.5,Rankin Inlet
62.5,-102.0,Rankin Inlet
62.5,-101.5,Rankin Inlet
62.5,-101.0,Rankin Inlet
62.5,-100.5,Rankin Inlet
62.5,-100.0,Rankin Inlet
62.5,-99.5,Rankin Inlet
62.5,-99.0,Rankin Inlet
62.5,-98.5,Rankin Inlet
62.5,-98.0,Rankin Inlet
62.5,-97.5,Rankin Inlet
62.5,-97.0,Rankin Inlet
62.5,-96.5,Rankin Inlet
62.5,-96.0,Rankin Inlet
62.5,-95.5,Rankin Inlet
62.5,-95.0,Rankin Inlet
62.5,-94.5,Rankin Inlet
62.5,-94.0,Rankin Inlet
62.5,-93.5,Rankin Inlet
62.5,-93.0,Rankin Inlet
62.5,-92.5,Rankin Inlet
62.5,-92.0,Rankin Inlet
62.5,-91.5,Rankin Inlet
62.5,-91.0,Rankin Inlet
62.5,-90.5,Rankin Inlet
62.5,-90.0,Rankin Inlet
62.5,-89.5,Rankin Inlet
62.5,-89.0,Rankin Inlet
62.5,-88.5,Rankin Inlet
62.5,-88.0,Rankin Inlet
62.5,-87.5,Rankin Inlet
62.5,-87.0,Rankin Inlet
62.5,-86.5,Rankin Inlet
62.5,-86.0,Rankin Inlet
62.5,-85.5,Rankin Inlet
62.5,-85.0,Rankin Inlet
62.5,-84.5,Rankin Inlet
62.5,-84.0,Rankin Inlet
62.5,-83.5,Rankin Inlet
62.5,-83.0,Rankin Inlet
62.5,-82.5,Rankin Inlet
62.5,-82.0,Rankin Inlet
62.5,-81.5,Rankin Inlet
62.5,-81.0,Rankin Inlet
62.5,-80.5,Rankin Inlet
62.5,-80.0,Iqaluit
62.5,-79.5,Iqaluit
62.5,-79.0,Iqaluit
62.5,-78.5,Iqaluit
62.5,-78.0,Iqaluit
62.5,-77.5,Iqaluit
62.5,-77.0,Iqaluit
62.5,-76.5,Iqaluit
62.5,-76.0,Iqaluit
62.5,-75.5,Iqaluit
62.5,-75.0,Iqaluit
62.5,-74.5,Iqaluit
62.5,-74.0,Iqaluit
62.5,-73.5,Iqaluit
62.5,-73.0,Iqaluit
62.5,-72.5,Iqaluit
62.5,-72.0,Iqaluit
62.5,-71.5,Iqaluit
62.5,-71.0,Iqaluit
62.5,-70.5,Iqaluit
62.5,-70.0,Iqaluit
62.5,-69.5,Iqaluit
62.5,-69.0,Iqaluit
62.5,-68.5,Iqaluit
62.5,-68.0,Iqaluit
62.5,-67.5,Iqaluit
62.5,-67.0,Iqaluit
62.5,-66.5,Iqaluit
62.5,-66.0,Iqaluit
62.5,-65.5,Iqaluit
62.5,-65.0,Iqaluit
62.5,-64.5,Iqaluit
62.5,-64.0,Iqaluit
62.5,-63.5,Iqaluit
62.5,-63.0,Iqaluit
62.5,-62.5,Iqaluit
62.5,-62.0,Iqaluit
62.5,-61.5,Iqaluit
62.5,-61.0,Iqaluit
62.5,-60.5,Iqaluit
62.5,-60.0,Iqaluit
62.5,-59.5,Iqaluit
62.5,-59.0,Iqaluit
62.5,-58.5,Iqaluit
62.5,-58.0,Iqaluit
62.5,-57.5,Iqaluit
62.5,-57.0,Iqaluit
62.5,-56.5,Iqaluit
62.5,-56.0,Iqaluit
62.5,-55.5,Iqaluit
62.5,-55.0,Iqaluit
62.5,-54.5,Iqaluit
62.5,-54.0,Iqaluit
62.5,-53.5,Iqaluit
62.5,-53.0,Iqaluit
62.5,-52.5,Iqaluit
63.0,-141.0,Whitehorse
63.0,-140.5,Whitehorse
63.0,-140.0,Whitehorse
63.0,-139.5,Whitehorse
63.0,-139.0,Whitehorse
63.0,-138.5,Whitehorse
63.0,-138.0,Whitehorse
63.0,-137.5,Whitehorse
63.0,-137.0,Whitehorse
63.0,-136.5,Whitehorse
63.0,-136.0,Whitehorse
63.0,-135.5,Whitehorse
63.0,-135.0,Whitehorse
63.0,-134.5,Whitehorse
63.0,-134.0,Whitehorse
63.0,-133.5,Whitehorse
63.0,-133.0,Whitehorse
63.0,-132.5,Whitehorse
63.0,-132.0,Whitehorse
63.0,-131.5,Whitehorse
63.0,-131.0,Whitehorse
63.0,-130.5,Whitehorse
63.0,-130.0,Whitehorse
63.0,-129.5,Whitehorse
63.0,-129.0,Whitehorse
63.0,-128.5,Whitehorse
63.0,-128.0,Whitehorse
63.0,-127.5,Whitehorse
63.0,-127.0,Whitehorse
63.0,-126.5,Whitehorse
63.0,-126.0,Whitehorse
63.0,-125.5,Whitehorse
63.0,-125.0,Yellowknife
63.0,-124.5,Yellowknife
63.0,-124.0,Yellowknife
63.0,-123.5,Yellowknife
63.0,-123.0,Yellowknife
63.0,-122.5,Yellowknife
63.0,-122.0,Yellowknife
63.0,-121.5,Yellowknife
63.0,-121.0,Yellowknife
63.0,-120.5,Yellowknife
63.0,-120.0,Yellowknife
63.0,-119.5,Yellowknife
63.0,-119.0,Yellowknife
63.0,-118.5,Yellowknife
63.0,-118.0,Yellowknife
63.0,-117.5,Yellowknife
63.0,-117.0,Yellowknife
63.0,-116.5,Yellowknife
63.0,-116.0,Yellowknife
63.0,-115.5,Yellowknife
63.0,-115.0,Yellowknife
63.0,-114.5,Yellowknife
63.0,-114.0,Yellowknife
63.0,-113.5,Yellowknife
63.0,-113.0,Yellowknife
63.0,-112.5,Yellowknife
63.0,-112.0,Yellowknife
63.0,-111.5,Yellowknife
63.0,-111.0,Yellowknife
63.0,-110.5,Yellowknife
63.0,-110.0,Yellowknife
63.0,-109.5,Yellowknife
63.0,-109.0,Yellowknife
63.0,-108.5,Yellowknife
63.0,-108.0,Yellowknife
63.0,-107.5,Yellowknife
63.0,-107.0,Yellowknife
63.0,-106.5,Yellowknife
63.0,-106.0,Yellowknife
63.0,-105.5,Yellowknife
63.0,-105.0,Yellowknife
63.0,-104.5,Yellowknife
63.0,-104.0,Yellowknife
63.0,-103.5,Yellowknife
63.0,-103.0,Rankin Inlet
63.0,-102.5,Rankin Inlet
63.0,-102.0,Rankin Inlet
63.0,-101.5,Rankin Inlet
63.0,-101.0,Rankin Inlet
63.0,-100.5,Rankin Inlet
63.0,-100.0,Rankin Inlet
63.0,-99.5,Rankin Inlet
63.0,-99.0,Rankin Inlet
63.0,-98.5,Rankin Inlet
63.0,-98.0,Rankin Inlet
63.0,-97.5,Rankin Inlet
63.0,-97.0,Rankin Inlet
63.0,-96.5,Rankin Inlet
63.0,-96.0,Rankin Inlet
63.0,-95.5,Rankin Inlet
63.0,-95.0,Rankin Inlet
63.0,-94.5,Rankin Inlet
63.0,-94.0,Rankin Inlet
63.0,-93.5,Rankin Inlet
63.0,-93.0,Rankin Inlet
63.0,-92.5,Rankin Inlet
63.0,-92.0,Rankin Inlet
63.0,-91.5,Rankin Inlet
63.0,-91.0,Rankin Inlet
63.0,-90.5,Rankin Inlet
63.0,-90.0,Rankin Inlet
63.0,-89.5,Rankin Inlet
63.0,-89.0,Rankin Inlet
63.0,-88.5,Rankin Inlet
63.0,-88.0,Rankin Inlet
63.0,-87.5,Rankin Inlet
63.0,-87.0,Rankin Inlet
63.0,-86.5,Rankin Inlet
63.0,-86.0,Rankin Inlet
63.0,-85.5,Rankin Inlet
63.0,-85.0,Rankin Inlet
63.0,-84.5,Rankin Inlet
63.0,-84.0,Rankin Inlet
63.0,-83.5,Rankin Inlet
63.0,-83.0,Rankin Inlet
63.0,-82.5,Rankin Inlet
63.0,-82.0,Rankin Inlet
63.0,-81.5,Rankin Inlet
63.0,-81.0,Rankin Inlet
63.0,-80.5,Rankin Inlet
63.0,-80.0,Iqaluit
63.0,-79.5,Iqaluit
63.0,-79.0,Iqaluit
63.0,-78.5,Iqaluit
63.0,-78.0,Iqaluit
63.0,-77.5,Iqaluit
63.0,-77.0,Iqaluit
63.0,-76.5,Iqaluit
63.0,-76.0,Iqaluit
63.0,-75.5,Iqaluit
63.0,-75.0,Iqaluit
63.0,-74.5,Iqaluit
63.0,-74.0,Iqaluit
63.0,-73.5,Iqaluit
63.0,-73.0,Iqaluit
63.0,-72.5,Iqaluit
63.0,-72.0,Iqaluit
63.0,-71.5,Iqaluit
63.0,-71.0,Iqaluit
63.0,-70.5,Iqaluit
63.0,-70.0,Iqaluit
63.0,-69.5,Iqaluit
63.0,-69.0,Iqaluit
63.0,-68.5,Iqaluit
63.0,-68.0,Iqaluit
63.0,-67.5,Iqaluit
63.0,-67.0,Iqaluit
63.0,-66.5,Iqaluit
63.0,-66.0,Iqaluit
63.0,-65.5,Iqaluit
63.0,-65.0,Iqaluit
63.0,-64.5,Iqaluit
63.0,-64.0,Iqaluit
63.0,-63.5,Iqaluit
63.0,-63.0,Iqaluit
63.0,-62.5,Iqaluit
63.0,-62.0,Iqaluit
63.0,-61.5,Iqaluit
63.0,-61.0,Iqaluit
63.0,-60.5,Iqaluit
63.0,-60.0,Iqaluit
63.0,-59.5,Iqaluit
63.0,-59.0,Iqaluit
63.0,-58.5,Iqaluit
63.0,-58.0,Iqaluit
63.0,-57.5,Iqaluit
63.0,-57.0,Iqaluit
63.0,-56.5,Iqaluit
63.0,-56.0,Iqaluit
63.0,-55.5,Iqaluit
63.0,-55.0,Iqaluit
63.0,-54.5,Iqaluit
63.0,-54.0,Iqaluit
63.0,-53.5,Iqaluit
63.0,-53.0,Iqaluit
63.0,-52.5,Iqaluit
63.5,-141.0,Whitehorse
63.5,-140.5,Whitehorse
63.5,-140.0,Whitehorse
63.5,-139.5,Whitehorse
63.5,-139.0,Whitehorse
63.5,-138.5,Whitehorse
63.5,-138.0,Whitehorse
63.5,-137.5,Whitehorse
63.5,-137.0,Whitehorse
63.5,-136.5,Whitehorse
63.5,-136.0,Whitehorse
63.5,-135.5,Whitehorse
63.5,-135.0,Whitehorse
63.5,-134.5,Whitehorse
63.5,-134.0,Whitehorse
63.5,-133.5,Whitehorse
63.5,-133.0,Whitehorse
63.5,-132.5,Whitehorse
63.5,-132.0,Whitehorse
63.5,-131.5,Whitehorse
63.5,-131.0,Whitehorse
63.5,-130.5,Whitehorse
63.5,-130.0,Whitehorse
63.5,-129.5,Whitehorse
63.5,-129.0,Whitehorse
63.5,-128.5,Whitehorse
63.5,-128.0,Whitehorse
63.5,-127.5,Whitehorse
63.5,-127.0,Whitehorse
63.5,-126.5,Whitehorse
63.5,-126.0,Whitehorse
63.5,-125.5,Yellowknife
63.5,-125.0,Yellowknife
63.5,-124.5,Yellowknife
63.5,-124.0,Yellowknife
63.5,-123.5,Yellowknife
63.5,-123.0,Yellowknife
63.5,-122.5,Yellowknife
63.5,-122.0,Yellowknife
63.5,-121.5,Yellowknife
63.5,-121.0,Yellowknife
63.5,-120.5,Yellowknife
63.5,-120.0,Yellowknife
63.5,-119.5,Yellowknife
63.5,-119.0,Yellowknife
63.5,-118.5,Yellowknife
63.5,-118.0,Yellowknife
63.5,-117.5,Yellowknife
63.5,-117.0,Yellowknife
63.5,-116.5,Yellowknife
63.5,-116.0,Yellowknife
63.5,-115.5,Yellowknife
63.5,-115.0,Yellowknife
63.5,-114.5,Yellowknife
63.5,-114.0,Yellowknife
63.5,-113.5,Yellowknife
63.5,-113.0,Yellowknife
63.5,-112.5,Yellowknife
63.5,-112.0,Yellowknife
63.5,-111.5,Yellowknife
63.5,-111.0,Yellowknife
63.5,-110.5,Yellowknife
63.5,-110.0,Yellowknife
63.5,-109.5,Yellowknife
63.5,-109.0,Yellowknife
63.5,-108.5,Yellowknife
63.5,-108.0,Yellowknife
63.5,-107.5,Yellowknife
63.5,-107.0,Yellowknife
63.5,-106.5,Yellowknife
63.5,-106.0,Yellowknife
63.5,-105.5,Yellowknife
63.5,-105.0,Yellowknife
63.5,-104.5,Yellowknife
63.5,-104.0,Yellowknife
63.5,-103.5,Yellowknife
63.5,-103.0,Rankin Inlet
63.5,-102.5,Rankin Inlet
63.5,-102.0,Rankin Inlet
63.5,-101.5,Rankin Inlet
63.5,-101.0,Rankin Inlet
63.5,-100.5,Rankin Inlet
63.5,-100.0,Rankin Inlet
63.5,-99.5,Rankin Inlet
63.5,-99.0,Rankin Inlet
63.5,-98.5,Rankin Inlet
63.5,-98.0,Rankin Inlet
63.5,-97.5,Rankin Inlet
63.5,-97.0,Rankin Inlet
63.5,-96.5,Rankin Inlet
63.5,-96.0,Rankin Inlet
63.5,-95.5,Rankin Inlet
63.5,-95.0,Rankin Inlet
63.5,-94.5,Rankin Inlet
63.5,-94.0,Rankin Inlet
63.5,-93.5,Rankin Inlet
63.5,-93.0,Rankin Inlet
63.5,-92.5,Rankin Inlet
63.5,-92.0,Rankin Inlet
63.5,-91.5,Rankin Inlet
63.5,-91.0,Rankin Inlet
63.5,-90.5,Rankin Inlet
63.5,-90.0,Rankin Inlet
63.5,-89.5,Rankin Inlet
63.5,-89.0,Rankin Inlet
63.5,-88.5,Rankin Inlet
63.5,-88.0,Rankin Inlet
63.5,-87.5,Rankin Inlet
63.5,-87.0,Rankin Inlet
63.5,-86.5,Rankin Inlet
63.5,-86.0,Rankin Inlet
63.5,-85.5,Rankin Inlet
63.5,-85.0,Rankin Inlet
63.5,-84.5,Rankin Inlet
63.5,-84.0,Rankin Inlet
63.5,-83.5,Rankin Inlet
63.5,-83.0,Rankin Inlet
63.5,-82.5,Rankin Inlet
63.5,-82.0,Rankin Inlet
63.5,-81.5,Rankin Inlet
63.5,-81.0,Rankin Inlet
63.5,-80.5,Rankin Inlet
63.5,-80.0,Iqaluit
63.5,-79.5,Iqaluit
63.5,-79.0,Iqaluit
63.5,-78.5,Iqaluit
63.5,-78.0,Iqaluit
63.5,-77.5,Iqaluit
63.5,-77.0,Iqaluit
63.5,-76.5,Iqaluit
63.5,-76.0,Iqaluit
63.5,-75.5,Iqaluit
63.5,-75.0,Iqaluit
63.5,-74.5,Iqaluit
63.5,-74.0,Iqaluit
63.5,-73.5,Iqaluit
63.5,-73.0,Iqaluit
63.5,-72.5,Iqaluit
63.5,-72.0,Iqaluit
63.5,-71.5,Iqaluit
63.5,-71.0,Iqaluit
63.5,-70.5,Iqaluit
63.5,-70.0,Iqaluit
63.5,-69.5,Iqaluit
63.5,-69.0,Iqaluit
63.5,-68.5,Iqaluit
63.5,-68.0,Iqaluit
63.5,-67.5,Iqaluit
63.5,-67.0,Iqaluit
63.5,-66.5,Iqaluit
63.5,-66.0,Iqaluit
63.5,-65.5,Iqaluit
63.5,-65.0,Iqaluit
63.5,-64.5,Iqaluit
63.5,-64.0,Iqaluit
63.5,-63.5,Iqaluit
63.5,-63.0,Iqaluit
63.5,-62.5,Iqaluit
63.5,-62.0,Iqaluit
63.5,-61.5,Iqaluit
63.5,-61.0,Iqaluit
63.5,-60.5,Iqaluit
63.5,-60.0,Iqaluit
63.5,-59.5,Iqaluit
63.5,-59.0,Iqaluit
63.5,-58.5,Iqaluit
63.5,-58.0,Iqaluit
63.5,-57.5,Iqaluit
63.5,-57.0,Iqaluit
63.5,-56.5,Iqaluit
63.5,-56.0,Iqaluit
63.5,-55.5,Iqaluit
63.5,-55.0,Iqaluit
63.5,-54.5,Iqaluit
63.5,-54.0,Iqaluit
63.5,-53.5,Iqaluit
63.5,-53.0,Iqaluit
63.5,-52.5,Iqaluit
64.0,-141.0,Whitehorse
64.0,-140.5,Whitehorse
64.0,-140.0,Whitehorse
64.0,-139.5,Whitehorse
64.0,-139.0,Whitehorse
64.0,-138.5,Whitehorse
64.0,-138.0,Whitehorse
64.0,-137.5,Whitehorse
64.0,-137.0,Whitehorse
64.0,-136.5,Whitehorse
64.0,-136.0,Whitehorse
64.0,-135.5,Whitehorse
64.0,-135.0,Whitehorse
64.0,-134.5,Whitehorse
64.0,-134.0,Whitehorse
64.0,-133.5,Whitehorse
64.0,-133.0,Whitehorse
64.0,-132.5,Whitehorse
64.0,-132.0,Whitehorse
64.0,-131.5,Whitehorse
64.0,-131.0,Whitehorse
64.0,-130.5,Whitehorse
64.0,-130.0,Whitehorse
64.0,-129.5,Whitehorse
64.0,-129.0,Whitehorse
64.0,-128.5,Whitehorse
64.0,-128.0,Whitehorse
64.0,-127.5,Whitehorse
64.0,-127.0,Whitehorse
64.0,-126.5,Whitehorse
64.0,-126.0,Whitehorse
64.0,-125.5,Yellowknife
64.0,-125.0,Yellowknife
64.0,-124.5,Yellowknife
64.0,-124.0,Yellowknife
64.0,-123.5,Yellowknife
64.0,-123.0,Yellowknife
64.0,-122.5,Yellowknife
64.0,-122.0,Yellowknife
64.0,-121.5,Yellowknife
64.0,-121.0,Yellowknife
64.0,-120.5,Yellowknife
64.0,-120.0,Yellowknife
64.0,-119.5,Yellowknife
64.0,-119.0,Yellowknife
64.0,-118.5,Yellowknife
64.0,-118.0,Yellowknife
64.0,-117.5,Yellowknife
64.0,-117.0,Yellowknife
64.0,-116.5,Yellowknife
64.0,-116.0,Yellowknife
64.0,-115.5,Yellowknife
64.0,-115.0,Yellowknife
64.0,-114.5,Yellowknife
64.0,-114.0,Yellowknife
64.0,-113.5,Yellowknife
64.0,-113.0,Yellowknife
64.0,-112.5,Yellowknife
64.0,-112.0,Yellowknife
64.0,-111.5,Yellowknife
64.0,-111.0,Yellowknife
64.0,-110.5,Yellowknife
64.0,-110.0,Yellowknife
64.0,-109.5,Yellowknife
64.0,-109.0,Yellowknife
64.0,-108.5,Yellowknife
64.0,-108.0,Yellowknife
64.0,-107.5,Yellowknife
64.0,-107.0,Yellowknife
64.0,-106.5,Yellowknife
64.0,-106.0,Yellowknife
64.0,-105.5,Yellowknife
64.0,-105.0,Yellowknife
64.0,-104.5,Yellowknife
64.0,-104.0,Yellowknife
64.0,-103.5,Yellowknife
64.0,-103.0,Rankin Inlet
64.0,-102.5,Rankin Inlet
64.0,-102.0,Rankin Inlet
64.0,-101.5,Rankin Inlet
64.0,-101.0,Rankin Inlet
64.0,-100.5,Rankin Inlet
64.0,-100.0,Rankin Inlet
64.0,-99.5,Rankin Inlet
64.0,-99.0,Rankin Inlet
64.0,-98.5,Rankin Inlet
64.0,-98.0,Rankin Inlet
64.0,-97.5,Rankin Inlet
64.0,-97.0,Rankin Inlet
64.0,-96.5,Rankin Inlet
64.0,-96.0,Rankin Inlet
64.0,-95.5,Rankin Inlet
64.0,-95.0,Rankin Inlet
64.0,-94.5,Rankin Inlet
64.0,-94.0,Rankin Inlet
64.0,-93.5,Rankin Inlet
64.0,-93.0,Rankin Inlet
64.0,-92.5,Rankin Inlet
64.0,-92.0,Rankin Inlet
64.0,-91.5,Rankin Inlet
64.0,-91.0,Rankin Inlet
64.0,-90.5,Rankin Inlet
64.0,-90.0,Rankin Inlet
64.0,-89.5,Rankin Inlet
64.0,-89.0,Rankin Inlet
64.0,-88.5,Rankin Inlet
64.0,-88.0,Rankin Inlet
64.0,-87.5,Rankin Inlet
64.0,-87.0,Rankin Inlet
64.0,-86.5,Rankin Inlet
64.0,-86.0,Rankin Inlet
64.0,-85.5,Rankin Inlet
64.0,-85.0,Rankin Inlet
64.0,-84.5,Rankin Inlet
64.0,-84.0,Rankin Inlet
64.0,-83.5,Rankin Inlet
64.0,-83.0,Rankin Inlet
64.0,-82.5,Rankin Inlet
64.0,-82.0,Rankin Inlet
64.0,-81.5,Rankin Inlet
64.0,-81.0,Rankin Inlet
64.0,-80.5,Iqaluit
64.0,-80.0,Iqaluit
64.0,-79.5,Iqaluit
64.0,-79.0,Iqaluit
64.0,-78.5,Iqaluit
64.0,-78.0,Iqaluit
64.0,-77.5,Iqaluit
64.0,-77.0,Iqaluit
64.0,-76.5,Iqaluit
64.0,-76.0,Iqaluit
64.0,-75.5,Iqaluit
64.0,-75.0,Iqaluit
64.0,-74.5,Iqaluit
64.0,-74.0,Iqaluit
64.0,-73.5,Iqaluit
64.0,-73.0,Iqaluit
64.0,-72.5,Iqaluit
64.0,-72.0,Iqaluit
64.0,-71.5,Iqaluit
64.0,-71.0,Iqaluit
64.0,-70.5,Iqaluit
64.0,-70.0,Iqaluit
64.0,-69.5,Iqaluit
64.0,-69.0,Iqaluit
64.0,-68.5,Iqaluit
64.0,-68.0,Iqaluit
64.0,-67.5,Iqaluit
64.0,-67.0,Iqaluit
64.0,-66.5,Iqaluit
64.0,-66.0,Iqaluit
64.0,-65.5,Iqaluit
64.0,-65.0,Iqaluit
64.0,-64.5,Iqaluit
64.0,-64.0,Iqaluit
64.0,-63.5,Iqaluit
64.0,-63.0,Iqaluit
64.0,-62.5,Iqaluit
64.0,-62.0,Iqaluit
64.0,-61.5,Iqaluit
64.0,-61.0,Iqaluit
64.0,-60.5,Iqaluit
64.0,-60.0,Iqaluit
64.0,-59.5,Iqaluit
64.0,-59.0,Iqaluit
64.0,-58.5,Iqaluit
64.0,-58.0,Iqaluit
64.0,-57.5,Iqaluit
64.0,-57.0,Iqaluit
64.0,-56.5,Iqaluit
64.0,-56.0,Iqaluit
64.0,-55.5,Iqaluit
64.0,-55.0,Iqaluit
64.0,-54.5,Iqaluit
64.0,-54.0,Iqaluit
64.0,-53.5,Iqaluit
64.0,-53.0,Iqaluit
64.0,-52.5,Iqaluit
64.5,-141.0,Whitehorse
64.5,-140.5,Whitehorse
64.5,-140.0,Whitehorse
64.5,-139.5,Whitehorse
64.5,-139.0,Whitehorse
64.5,-138.5,Whitehorse
64.5,-138.0,Whitehorse
64.5,-137.5,Whitehorse
64.5,-137.0,Whitehorse
64.5,-136.5,Whitehorse
64.5,-136.0,Whitehorse
