cell_id,lat,lon
70.0000_-68.0000,70.0,-68.0
70.0000_-68.5000,70.0,-68.5
70.0000_-69.0000,70.0,-69.0
70.0000_-69.5000,70.0,-69.5
70.0000_-70.0000,70.0,-70.0
70.0000_-70.5000,70.0,-70.5
70.0000_-71.0000,70.0,-71.0
70.0000_-71.5000,70.0,-71.5
70.0000_-72.0000,70.0,-72.0
70.0000_-72.5000,70.0,-72.5
70.0000_-73.0000,70.0,-73.0
70.0000_-73.5000,70.0,-73.5
70.0000_-74.0000,70.0,-74.0
70.0000_-74.5000,70.0,-74.5
70.0000_-75.0000,70.0,-75.0
70.0000_-75.5000,70.0,-75.5
70.0000_-76.0000,70.0,-76.0
70.0000_-76.5000,70.0,-76.5
70.0000_-77.0000,70.0,-77.0
70.0000_-77.5000,70.0,-77.5
70.0000_-78.5000,70.0,-78.5
70.0000_-79.0000,70.0,-79.0
70.0000_-79.5000,70.0,-79.5
70.0000_-80.0000,70.0,-80.0
70.0000_-80.5000,70.0,-80.5
70.0000_-81.0000,70.0,-81.0
70.0000_-81.5000,70.0,-81.5
70.0000_-82.0000,70.0,-82.0
70.0000_-82.5000,70.0,-82.5
70.0000_-83.0000,70.0,-83.0
70.0000_-83.5000,70.0,-83.5
70.0000_-84.0000,70.0,-84.0
70.0000_-84.5000,70.0,-84.5
70.0000_-85.0000,70.0,-85.0
70.0000_-85.5000,70.0,-85.5
70.0000_-86.0000,70.0,-86.0
70.0000_-86.5000,70.0,-86.5
70.0000_-87.0000,70.0,-87.0
70.0000_-87.5000,70.0,-87.5
70.0000_-92.0000,70.0,-92.0
70.0000_-92.5000,70.0,-92.5
70.0000_-93.0000,70.0,-93.0
70.0000_-93.5000,70.0,-93.5
70.0000_-94.0000,70.0,-94.0
70.0000_-94.5000,70.0,-94.5
70.0000_-95.0000,70.0,-95.0
70.0000_-95.5000,70.0,-95.5
70.0000_-96.0000,70.0,-96.0
70.0000_-96.5000,70.0,-96.5
70.0000_-97.5000,70.0,-97.5
70.5000_-100.0000,70.5,-100.0
70.5000_-100.5000,70.5,-100.5
70.5000_-102.5000,70.5,-102.5
70.5000_-103.0000,70.5,-103.0
70.5000_-103.5000,70.5,-103.5
70.5000_-104.0000,70.5,-104.0
70.5000_-104.5000,70.5,-104.5
70.5000_-105.0000,70.5,-105.0
70.5000_-105.5000,70.5,-105.5
70.5000_-106.0000,70.5,-106.0
70.5000_-106.5000,70.5,-106.5
70.5000_-107.0000,70.5,-107.0
70.5000_-107.5000,70.5,-107.5
70.5000_-108.0000,70.5,-108.0
70.5000_-108.5000,70.5,-108.5
70.5000_-109.0000,70.5,-109.0
70.5000_-109.5000,70.5,-109.5
70.5000_-110.0000,70.5,-110.0
70.5000_-110.5000,70.5,-110.5
70.5000_-111.0000,70.5,-111.0
70.5000_-111.5000,70.5,-111.5
70.5000_-112.0000,70.5,-112.0
70.5000_-112.5000,70.5,-112.5
70.5000_-113.0000,70.5,-113.0
70.5000_-115.5000,70.5,-115.5
70.5000_-116.0000,70.5,-116.0
70.5000_-116.5000,70.5,-116.5
70.5000_-117.0000,70.5,-117.0
70.5000_-117.5000,70.5,-117.5
70.5000_-127.5000,70.5,-127.5
70.5000_-128.0000,70.5,-128.0
70.5000_-128.5000,70.5,-128.5
70.5000_-68.5000,70.5,-68.5
70.5000_-69.0000,70.5,-69.0
70.5000_-69.5000,70.5,-69.5
70.5000_-70.0000,70.5,-70.0
70.5000_-70.5000,70.5,-70.5
70.5000_-71.0000,70.5,-71.0
70.5000_-71.5000,70.5,-71.5
70.5000_-72.0000,70.5,-72.0
70.5000_-72.5000,70.5,-72.5
70.5000_-73.0000,70.5,-73.0
70.5000_-73.5000,70.5,-73.5
70.5000_-74.0000,70.5,-74.0
70.5000_-74.5000,70.5,-74.5
70.5000_-75.0000,70.5,-75.0
70.5000_-75.5000,70.5,-75.5
70.5000_-76.0000,70.5,-76.0
70.5000_-76.5000,70.5,-76.5
70.5000_-77.0000,70.5,-77.0
70.5000_-77.5000,70.5,-77.5
70.5000_-78.0000,70.5,-78.0
70.5000_-78.5000,70.5,-78.5
70.5000_-79.0000,70.5,-79.0
70.5000_-79.5000,70.5,-79.5
70.5000_-80.0000,70.5,-80.0
70.5000_-80.5000,70.5,-80.5
70.5000_-81.0000,70.5,-81.0
70.5000_-81.5000,70.5,-81.5
70.5000_-82.0000,70.5,-82.0
70.5000_-82.5000,70.5,-82.5
70.5000_-83.0000,70.5,-83.0
70.5000_-83.5000,70.5,-83.5
70.5000_-84.0000,70.5,-84.0
70.5000_-84.5000,70.5,-84.5
70.5000_-85.0000,70.5,-85.0
70.5000_-85.5000,70.5,-85.5
70.5000_-86.0000,70.5,-86.0
70.5000_-86.5000,70.5,-86.5
70.5000_-87.0000,70.5,-87.0
70.5000_-87.5000,70.5,-87.5
70.5000_-88.0000,70.5,-88.0
70.5000_-88.5000,70.5,-88.5
70.5000_-89.0000,70.5,-89.0
70.5000_-92.0000,70.5,-92.0
70.5000_-92.5000,70.5,-92.5
70.5000_-93.0000,70.5,-93.0
70.5000_-93.5000,70.5,-93.5
70.5000_-94.0000,70.5,-94.0
70.5000_-94.5000,70.5,-94.5
70.5000_-95.0000,70.5,-95.0
70.5000_-95.5000,70.5,-95.5
70.5000_-96.0000,70.5,-96.0
70.5000_-96.5000,70.5,-96.5
71.0000_-104.0000,71.0,-104.0
71.0000_-104.5000,71.0,-104.5
71.0000_-105.0000,71.0,-105.0
71.0000_-105.5000,71.0,-105.5
71.0000_-106.0000,71.0,-106.0
71.0000_-106.5000,71.0,-106.5
71.0000_-107.0000,71.0,-107.0
71.0000_-107.5000,71.0,-107.5
71.0000_-108.0000,71.0,-108.0
71.0000_-108.5000,71.0,-108.5
71.0000_-109.0000,71.0,-109.0
71.0000_-109.5000,71.0,-109.5
71.0000_-110.0000,71.0,-110.0
71.0000_-110.5000,71.0,-110.5
71.0000_-111.0000,71.0,-111.0
71.0000_-111.5000,71.0,-111.5
71.0000_-112.0000,71.0,-112.0
71.0000_-112.5000,71.0,-112.5
71.0000_-113.0000,71.0,-113.0
71.0000_-113.5000,71.0,-113.5
71.0000_-114.0000,71.0,-114.0
71.0000_-114.5000,71.0,-114.5
71.0000_-115.0000,71.0,-115.0
71.0000_-115.5000,71.0,-115.5
71.0000_-116.0000,71.0,-116.0
71.0000_-116.5000,71.0,-116.5
71.0000_-117.0000,71.0,-117.0
71.0000_-117.5000,71.0,-117.5
71.0000_-118.0000,71.0,-118.0
71.0000_-118.5000,71.0,-118.5
71.0000_-123.0000,71.0,-123.0
71.0000_-70.5000,71.0,-70.5
71.0000_-71.0000,71.0,-71.0
71.0000_-71.5000,71.0,-71.5
71.0000_-72.0000,71.0,-72.0
71.0000_-72.5000,71.0,-72.5
71.0000_-73.0000,71.0,-73.0
71.0000_-73.5000,71.0,-73.5
71.0000_-74.0000,71.0,-74.0
71.0000_-74.5000,71.0,-74.5
71.0000_-75.0000,71.0,-75.0
71.0000_-75.5000,71.0,-75.5
71.0000_-76.0000,71.0,-76.0
71.0000_-76.5000,71.0,-76.5
71.0000_-77.0000,71.0,-77.0
71.0000_-77.5000,71.0,-77.5
71.0000_-78.0000,71.0,-78.0
71.0000_-78.5000,71.0,-78.5
71.0000_-79.0000,71.0,-79.0
71.0000_-79.5000,71.0,-79.5
71.0000_-80.0000,71.0,-80.0
71.0000_-80.5000,71.0,-80.5
71.0000_-81.0000,71.0,-81.0
71.0000_-81.5000,71.0,-81.5
71.0000_-82.0000,71.0,-82.0
71.0000_-82.5000,71.0,-82.5
71.0000_-83.0000,71.0,-83.0
71.0000_-83.5000,71.0,-83.5
71.0000_-84.0000,71.0,-84.0
71.0000_-84.5000,71.0,-84.5
71.0000_-85.0000,71.0,-85.0
71.0000_-85.5000,71.0,-85.5
71.0000_-86.0000,71.0,-86.0
71.0000_-86.5000,71.0,-86.5
71.0000_-87.0000,71.0,-87.0
71.0000_-87.5000,71.0,-87.5
71.0000_-88.0000,71.0,-88.0
71.0000_-88.5000,71.0,-88.5
71.0000_-89.0000,71.0,-89.0
71.0000_-89.5000,71.0,-89.5
71.0000_-93.0000,71.0,-93.0
71.0000_-93.5000,71.0,-93.5
71.0000_-94.0000,71.0,-94.0
71.0000_-94.5000,71.0,-94.5
71.0000_-95.0000,71.0,-95.0
71.0000_-95.5000,71.0,-95.5
71.0000_-96.0000,71.0,-96.0
71.0000_-96.5000,71.0,-96.5
71.5000_-104.5000,71.5,-104.5
71.5000_-105.0000,71.5,-105.0
71.5000_-105.5000,71.5,-105.5
71.5000_-106.0000,71.5,-106.0
71.5000_-106.5000,71.5,-106.5
71.5000_-107.0000,71.5,-107.0
71.5000_-107.5000,71.5,-107.5
71.5000_-108.0000,71.5,-108.0
71.5000_-108.5000,71.5,-108.5
71.5000_-109.0000,71.5,-109.0
71.5000_-109.5000,71.5,-109.5
71.5000_-110.0000,71.5,-110.0
71.5000_-110.5000,71.5,-110.5
71.5000_-111.0000,71.5,-111.0
71.5000_-111.5000,71.5,-111.5
71.5000_-112.0000,71.5,-112.0
71.5000_-112.5000,71.5,-112.5
71.5000_-113.0000,71.5,-113.0
71.5000_-113.5000,71.5,-113.5
71.5000_-114.0000,71.5,-114.0
71.5000_-114.5000,71.5,-114.5
71.5000_-115.0000,71.5,-115.0
71.5000_-115.5000,71.5,-115.5
71.5000_-116.0000,71.5,-116.0
71.5000_-116.5000,71.5,-116.5
71.5000_-117.0000,71.5,-117.0
71.5000_-117.5000,71.5,-117.5
71.5000_-118.0000,71.5,-118.0
71.5000_-118.5000,71.5,-118.5
71.5000_-119.0000,71.5,-119.0
71.5000_-120.5000,71.5,-120.5
71.5000_-121.0000,71.5,-121.0
71.5000_-121.5000,71.5,-121.5
71.5000_-122.0000,71.5,-122.0
71.5000_-122.5000,71.5,-122.5
71.5000_-123.0000,71.5,-123.0
71.5000_-123.5000,71.5,-123.5
71.5000_-124.0000,71.5,-124.0
71.5000_-71.5000,71.5,-71.5
71.5000_-72.0000,71.5,-72.0
71.5000_-72.5000,71.5,-72.5
71.5000_-73.0000,71.5,-73.0
71.5000_-73.5000,71.5,-73.5
71.5000_-74.0000,71.5,-74.0
71.5000_-74.5000,71.5,-74.5
71.5000_-75.0000,71.5,-75.0
71.5000_-75.5000,71.5,-75.5
71.5000_-76.0000,71.5,-76.0
71.5000_-76.5000,71.5,-76.5
71.5000_-77.0000,71.5,-77.0
71.5000_-77.5000,71.5,-77.5
71.5000_-78.0000,71.5,-78.0
71.5000_-78.5000,71.5,-78.5
71.5000_-79.0000,71.5,-79.0
71.5000_-79.5000,71.5,-79.5
71.5000_-80.0000,71.5,-80.0
71.5000_-80.5000,71.5,-80.5
71.5000_-81.0000,71.5,-81.0
71.5000_-81.5000,71.5,-81.5
71.5000_-82.0000,71.5,-82.0
71.5000_-82.5000,71.5,-82.5
71.5000_-83.0000,71.5,-83.0
71.5000_-83.5000,71.5,-83.5
71.5000_-84.0000,71.5,-84.0
71.5000_-84.5000,71.5,-84.5
71.5000_-85.0000,71.5,-85.0
71.5000_-85.5000,71.5,-85.5
71.5000_-86.0000,71.5,-86.0
71.5000_-86.5000,71.5,-86.5
71.5000_-87.0000,71.5,-87.0
71.5000_-87.5000,71.5,-87.5
71.5000_-88.0000,71.5,-88.0
71.5000_-88.5000,71.5,-88.5
71.5000_-89.0000,71.5,-89.0
71.5000_-89.5000,71.5,-89.5
71.5000_-90.0000,71.5,-90.0
71.5000_-93.0000,71.5,-93.0
71.5000_-93.5000,71.5,-93.5
71.5000_-94.0000,71.5,-94.0
71.5000_-94.5000,71.5,-94.5
71.5000_-95.0000,71.5,-95.0
71.5000_-95.5000,71.5,-95.5
71.5000_-96.0000,71.5,-96.0
71.5000_-98.0000,71.5,-98.0
71.5000_-98.5000,71.5,-98.5
71.5000_-99.0000,71.5,-99.0
71.5000_-99.5000,71.5,-99.5
72.0000_-100.0000,72.0,-100.0
72.0000_-100.5000,72.0,-100.5
72.0000_-105.0000,72.0,-105.0
72.0000_-105.5000,72.0,-105.5
72.0000_-106.0000,72.0,-106.0
72.0000_-106.5000,72.0,-106.5
72.0000_-107.0000,72.0,-107.0
72.0000_-107.5000,72.0,-107.5
72.0000_-108.0000,72.0,-108.0
72.0000_-108.5000,72.0,-108.5
72.0000_-109.0000,72.0,-109.0
72.0000_-109.5000,72.0,-109.5
72.0000_-110.0000,72.0,-110.0
72.0000_-110.5000,72.0,-110.5
72.0000_-111.0000,72.0,-111.0
72.0000_-111.5000,72.0,-111.5
72.0000_-112.0000,72.0,-112.0
72.0000_-112.5000,72.0,-112.5
72.0000_-113.0000,72.0,-113.0
72.0000_-113.5000,72.0,-113.5
72.0000_-114.0000,72.0,-114.0
72.0000_-114.5000,72.0,-114.5
72.0000_-115.0000,72.0,-115.0
72.0000_-115.5000,72.0,-115.5
72.0000_-116.0000,72.0,-116.0
72.0000_-116.5000,72.0,-116.5
72.0000_-117.0000,72.0,-117.0
72.0000_-117.5000,72.0,-117.5
72.0000_-118.0000,72.0,-118.0
72.0000_-118.5000,72.0,-118.5
72.0000_-119.0000,72.0,-119.0
72.0000_-120.5000,72.0,-120.5
72.0000_-121.0000,72.0,-121.0
72.0000_-121.5000,72.0,-121.5
72.0000_-122.0000,72.0,-122.0
72.0000_-122.5000,72.0,-122.5
72.0000_-123.0000,72.0,-123.0
72.0000_-123.5000,72.0,-123.5
72.0000_-124.0000,72.0,-124.0
72.0000_-124.5000,72.0,-124.5
72.0000_-125.0000,72.0,-125.0
72.0000_-125.5000,72.0,-125.5
72.0000_-126.0000,72.0,-126.0
72.0000_-74.0000,72.0,-74.0
72.0000_-74.5000,72.0,-74.5
72.0000_-75.0000,72.0,-75.0
72.0000_-75.5000,72.0,-75.5
72.0000_-76.0000,72.0,-76.0
72.0000_-76.5000,72.0,-76.5
72.0000_-77.0000,72.0,-77.0
72.0000_-77.5000,72.0,-77.5
72.0000_-78.0000,72.0,-78.0
72.0000_-78.5000,72.0,-78.5
72.0000_-79.0000,72.0,-79.0
72.0000_-79.5000,72.0,-79.5
72.0000_-80.0000,72.0,-80.0
72.0000_-80.5000,72.0,-80.5
72.0000_-81.0000,72.0,-81.0
72.0000_-81.5000,72.0,-81.5
72.0000_-82.0000,72.0,-82.0
72.0000_-82.5000,72.0,-82.5
72.0000_-83.0000,72.0,-83.0
72.0000_-83.5000,72.0,-83.5
72.0000_-84.0000,72.0,-84.0
72.0000_-84.5000,72.0,-84.5
72.0000_-85.0000,72.0,-85.0
72.0000_-85.5000,72.0,-85.5
72.0000_-86.0000,72.0,-86.0
72.0000_-86.5000,72.0,-86.5
72.0000_-87.0000,72.0,-87.0
72.0000_-87.5000,72.0,-87.5
72.0000_-88.0000,72.0,-88.0
72.0000_-88.5000,72.0,-88.5
72.0000_-89.0000,72.0,-89.0
72.0000_-89.5000,72.0,-89.5
72.0000_-90.0000,72.0,-90.0
72.0000_-94.0000,72.0,-94.0
72.0000_-94.5000,72.0,-94.5
72.0000_-95.0000,72.0,-95.0
72.0000_-95.5000,72.0,-95.5
72.0000_-96.5000,72.0,-96.5
72.0000_-97.0000,72.0,-97.0
72.0000_-97.5000,72.0,-97.5
72.0000_-98.0000,72.0,-98.0
72.0000_-98.5000,72.0,-98.5
72.0000_-99.0000,72.0,-99.0
72.0000_-99.5000,72.0,-99.5
72.5000_-100.0000,72.5,-100.0
72.5000_-100.5000,72.5,-100.5
72.5000_-101.0000,72.5,-101.0
72.5000_-101.5000,72.5,-101.5
72.5000_-102.0000,72.5,-102.0
72.5000_-102.5000,72.5,-102.5
72.5000_-105.0000,72.5,-105.0
72.5000_-105.5000,72.5,-105.5
72.5000_-106.0000,72.5,-106.0
72.5000_-106.5000,72.5,-106.5
72.5000_-107.0000,72.5,-107.0
72.5000_-107.5000,72.5,-107.5
72.5000_-108.0000,72.5,-108.0
72.5000_-108.5000,72.5,-108.5
72.5000_-109.0000,72.5,-109.0
72.5000_-109.5000,72.5,-109.5
72.5000_-110.0000,72.5,-110.0
72.5000_-110.5000,72.5,-110.5
72.5000_-111.0000,72.5,-111.0
72.5000_-111.5000,72.5,-111.5
72.5000_-112.0000,72.5,-112.0
72.5000_-112.5000,72.5,-112.5
72.5000_-113.0000,72.5,-113.0
72.5000_-113.5000,72.5,-113.5
72.5000_-114.0000,72.5,-114.0
72.5000_-114.5000,72.5,-114.5
72.5000_-115.0000,72.5,-115.0
72.5000_-115.5000,72.5,-115.5
72.5000_-116.0000,72.5,-116.0
72.5000_-116.5000,72.5,-116.5
72.5000_-117.0000,72.5,-117.0
72.5000_-117.5000,72.5,-117.5
72.5000_-118.0000,72.5,-118.0
72.5000_-118.5000,72.5,-118.5
72.5000_-119.0000,72.5,-119.0
72.5000_-119.5000,72.5,-119.5
72.5000_-120.0000,72.5,-120.0
72.5000_-120.5000,72.5,-120.5
72.5000_-121.0000,72.5,-121.0
72.5000_-121.5000,72.5,-121.5
72.5000_-122.0000,72.5,-122.0
72.5000_-122.5000,72.5,-122.5
72.5000_-123.0000,72.5,-123.0
72.5000_-123.5000,72.5,-123.5
72.5000_-124.0000,72.5,-124.0
72.5000_-124.5000,72.5,-124.5
72.5000_-125.0000,72.5,-125.0
72.5000_-125.5000,72.5,-125.5
72.5000_-75.0000,72.5,-75.0
72.5000_-75.5000,72.5,-75.5
72.5000_-76.0000,72.5,-76.0
72.5000_-76.5000,72.5,-76.5
72.5000_-77.0000,72.5,-77.0
72.5000_-77.5000,72.5,-77.5
72.5000_-78.0000,72.5,-78.0
72.5000_-78.5000,72.5,-78.5
72.5000_-79.5000,72.5,-79.5
72.5000_-80.0000,72.5,-80.0
72.5000_-80.5000,72.5,-80.5
72.5000_-81.0000,72.5,-81.0
72.5000_-81.5000,72.5,-81.5
72.5000_-82.0000,72.5,-82.0
72.5000_-82.5000,72.5,-82.5
72.5000_-83.0000,72.5,-83.0
72.5000_-83.5000,72.5,-83.5
72.5000_-84.0000,72.5,-84.0
72.5000_-84.5000,72.5,-84.5
72.5000_-85.0000,72.5,-85.0
72.5000_-85.5000,72.5,-85.5
72.5000_-86.0000,72.5,-86.0
72.5000_-86.5000,72.5,-86.5
72.5000_-87.0000,72.5,-87.0
72.5000_-87.5000,72.5,-87.5
72.5000_-88.0000,72.5,-88.0
72.5000_-88.5000,72.5,-88.5
72.5000_-89.0000,72.5,-89.0
72.5000_-89.5000,72.5,-89.5
72.5000_-90.0000,72.5,-90.0
72.5000_-93.5000,72.5,-93.5
72.5000_-94.0000,72.5,-94.0
72.5000_-94.5000,72.5,-94.5
72.5000_-95.0000,72.5,-95.0
72.5000_-95.5000,72.5,-95.5
72.5000_-96.5000,72.5,-96.5
72.5000_-97.0000,72.5,-97.0
72.5000_-97.5000,72.5,-97.5
72.5000_-98.0000,72.5,-98.0
72.5000_-98.5000,72.5,-98.5
72.5000_-99.0000,72.5,-99.0
72.5000_-99.5000,72.5,-99.5
73.0000_-100.0000,73.0,-100.0
73.0000_-100.5000,73.0,-100.5
73.0000_-101.5000,73.0,-101.5
73.0000_-102.0000,73.0,-102.0
73.0000_-102.5000,73.0,-102.5
73.0000_-105.0000,73.0,-105.0
73.0000_-105.5000,73.0,-105.5
73.0000_-106.0000,73.0,-106.0
73.0000_-106.5000,73.0,-106.5
73.0000_-107.0000,73.0,-107.0
73.0000_-107.5000,73.0,-107.5
73.0000_-108.0000,73.0,-108.0
73.0000_-108.5000,73.0,-108.5
73.0000_-109.5000,73.0,-109.5
73.0000_-110.0000,73.0,-110.0
73.0000_-110.5000,73.0,-110.5
73.0000_-111.0000,73.0,-111.0
73.0000_-112.5000,73.0,-112.5
73.0000_-113.0000,73.0,-113.0
73.0000_-113.5000,73.0,-113.5
73.0000_-114.0000,73.0,-114.0
73.0000_-114.5000,73.0,-114.5
73.0000_-115.0000,73.0,-115.0
73.0000_-115.5000,73.0,-115.5
73.0000_-116.0000,73.0,-116.0
73.0000_-116.5000,73.0,-116.5
73.0000_-117.0000,73.0,-117.0
73.0000_-117.5000,73.0,-117.5
73.0000_-118.0000,73.0,-118.0
73.0000_-118.5000,73.0,-118.5
73.0000_-119.0000,73.0,-119.0
73.0000_-119.5000,73.0,-119.5
73.0000_-120.0000,73.0,-120.0
73.0000_-120.5000,73.0,-120.5
73.0000_-121.0000,73.0,-121.0
73.0000_-121.5000,73.0,-121.5
73.0000_-122.0000,73.0,-122.0
73.0000_-122.5000,73.0,-122.5
73.0000_-123.0000,73.0,-123.0
73.0000_-123.5000,73.0,-123.5
73.0000_-124.0000,73.0,-124.0
73.0000_-124.5000,73.0,-124.5
73.0000_-125.0000,73.0,-125.0
73.0000_-76.0000,73.0,-76.0
73.0000_-76.5000,73.0,-76.5
73.0000_-77.0000,73.0,-77.0
73.0000_-77.5000,73.0,-77.5
73.0000_-78.0000,73.0,-78.0
73.0000_-78.5000,73.0,-78.5
73.0000_-79.0000,73.0,-79.0
73.0000_-79.5000,73.0,-79.5
73.0000_-80.0000,73.0,-80.0
73.0000_-80.5000,73.0,-80.5
73.0000_-81.0000,73.0,-81.0
73.0000_-81.5000,73.0,-81.5
73.0000_-82.0000,73.0,-82.0
73.0000_-82.5000,73.0,-82.5
73.0000_-83.0000,73.0,-83.0
73.0000_-83.5000,73.0,-83.5
73.0000_-84.0000,73.0,-84.0
73.0000_-84.5000,73.0,-84.5
73.0000_-85.0000,73.0,-85.0
73.0000_-85.5000,73.0,-85.5
73.0000_-86.5000,73.0,-86.5
73.0000_-87.0000,73.0,-87.0
73.0000_-87.5000,73.0,-87.5
73.0000_-88.0000,73.0,-88.0
73.0000_-88.5000,73.0,-88.5
73.0000_-89.0000,73.0,-89.0
73.0000_-89.5000,73.0,-89.5
73.0000_-91.5000,73.0,-91.5
73.0000_-92.0000,73.0,-92.0
73.0000_-92.5000,73.0,-92.5
73.0000_-93.0000,73.0,-93.0
73.0000_-93.5000,73.0,-93.5
73.0000_-94.0000,73.0,-94.0
73.0000_-94.5000,73.0,-94.5
73.0000_-95.0000,73.0,-95.0
73.0000_-95.5000,73.0,-95.5
73.0000_-96.0000,73.0,-96.0
73.0000_-96.5000,73.0,-96.5
73.0000_-97.0000,73.0,-97.0
73.0000_-97.5000,73.0,-97.5
73.0000_-98.0000,73.0,-98.0
73.0000_-98.5000,73.0,-98.5
73.0000_-99.0000,73.0,-99.0
73.0000_-99.5000,73.0,-99.5
73.5000_-100.0000,73.5,-100.0
73.5000_-100.5000,73.5,-100.5
73.5000_-101.0000,73.5,-101.0
73.5000_-101.5000,73.5,-101.5
73.5000_-104.5000,73.5,-104.5
73.5000_-105.0000,73.5,-105.0
73.5000_-105.5000,73.5,-105.5
73.5000_-106.0000,73.5,-106.0
73.5000_-106.5000,73.5,-106.5
73.5000_-107.0000,73.5,-107.0
73.5000_-107.5000,73.5,-107.5
73.5000_-108.0000,73.5,-108.0
73.5000_-115.5000,73.5,-115.5
73.5000_-116.0000,73.5,-116.0
73.5000_-116.5000,73.5,-116.5
73.5000_-117.0000,73.5,-117.0
73.5000_-117.5000,73.5,-117.5
73.5000_-118.0000,73.5,-118.0
73.5000_-118.5000,73.5,-118.5
73.5000_-119.0000,73.5,-119.0
73.5000_-119.5000,73.5,-119.5
73.5000_-120.0000,73.5,-120.0
73.5000_-120.5000,73.5,-120.5
73.5000_-121.0000,73.5,-121.0
73.5000_-121.5000,73.5,-121.5
73.5000_-122.0000,73.5,-122.0
73.5000_-122.5000,73.5,-122.5
73.5000_-123.0000,73.5,-123.0
73.5000_-123.5000,73.5,-123.5
73.5000_-124.0000,73.5,-124.0
73.5000_-124.5000,73.5,-124.5
73.5000_-77.0000,73.5,-77.0
73.5000_-77.5000,73.5,-77.5
73.5000_-78.0000,73.5,-78.0
73.5000_-78.5000,73.5,-78.5
73.5000_-79.0000,73.5,-79.0
73.5000_-79.5000,73.5,-79.5
73.5000_-80.0000,73.5,-80.0
73.5000_-80.5000,73.5,-80.5
73.5000_-81.0000,73.5,-81.0
73.5000_-81.5000,73.5,-81.5
73.5000_-82.0000,73.5,-82.0
73.5000_-82.5000,73.5,-82.5
73.5000_-83.0000,73.5,-83.0
73.5000_-83.5000,73.5,-83.5
73.5000_-84.0000,73.5,-84.0
73.5000_-84.5000,73.5,-84.5
73.5000_-85.5000,73.5,-85.5
73.5000_-86.0000,73.5,-86.0
73.5000_-86.5000,73.5,-86.5
73.5000_-87.0000,73.5,-87.0
73.5000_-87.5000,73.5,-87.5
73.5000_-88.0000,73.5,-88.0
73.5000_-88.5000,73.5,-88.5
73.5000_-91.0000,73.5,-91.0
73.5000_-91.5000,73.5,-91.5
73.5000_-92.0000,73.5,-92.0
73.5000_-92.5000,73.5,-92.5
73.5000_-93.0000,73.5,-93.0
73.5000_-93.5000,73.5,-93.5
73.5000_-94.0000,73.5,-94.0
73.5000_-94.5000,73.5,-94.5
73.5000_-95.0000,73.5,-95.0
73.5000_-95.5000,73.5,-95.5
73.5000_-97.0000,73.5,-97.0
73.5000_-97.5000,73.5,-97.5
73.5000_-98.0000,73.5,-98.0
73.5000_-98.5000,73.5,-98.5
73.5000_-99.0000,73.5,-99.0
73.5000_-99.5000,73.5,-99.5
74.0000_-100.0000,74.0,-100.0
74.0000_-116.5000,74.0,-116.5
74.0000_-117.0000,74.0,-117.0
74.0000_-117.5000,74.0,-117.5
74.0000_-118.0000,74.0,-118.0
74.0000_-118.5000,74.0,-118.5
74.0000_-119.0000,74.0,-119.0
74.0000_-119.5000,74.0,-119.5
74.0000_-120.0000,74.0,-120.0
74.0000_-120.5000,74.0,-120.5
74.0000_-121.0000,74.0,-121.0
74.0000_-121.5000,74.0,-121.5
74.0000_-122.0000,74.0,-122.0
74.0000_-122.5000,74.0,-122.5
74.0000_-123.0000,74.0,-123.0
74.0000_-123.5000,74.0,-123.5
74.0000_-124.0000,74.0,-124.0
74.0000_-124.5000,74.0,-124.5
74.0000_-90.5000,74.0,-90.5
74.0000_-91.0000,74.0,-91.0
74.0000_-91.5000,74.0,-91.5
74.0000_-92.0000,74.0,-92.0
74.0000_-92.5000,74.0,-92.5
74.0000_-93.0000,74.0,-93.0
74.0000_-93.5000,74.0,-93.5
74.0000_-94.0000,74.0,-94.0
74.0000_-94.5000,74.0,-94.5
74.0000_-95.0000,74.0,-95.0
74.0000_-95.5000,74.0,-95.5
74.0000_-97.5000,74.0,-97.5
74.0000_-98.0000,74.0,-98.0
74.0000_-98.5000,74.0,-98.5
74.0000_-99.0000,74.0,-99.0
74.0000_-99.5000,74.0,-99.5
74.5000_-111.5000,74.5,-111.5
74.5000_-112.0000,74.5,-112.0
74.5000_-112.5000,74.5,-112.5
74.5000_-113.0000,74.5,-113.0
74.5000_-113.5000,74.5,-113.5
74.5000_-114.0000,74.5,-114.0
74.5000_-121.0000,74.5,-121.0
74.5000_-121.5000,74.5,-121.5
74.5000_-122.0000,74.5,-122.0
74.5000_-122.5000,74.5,-122.5
74.5000_-123.0000,74.5,-123.0
74.5000_-123.5000,74.5,-123.5
74.5000_-80.5000,74.5,-80.5
74.5000_-81.0000,74.5,-81.0
74.5000_-81.5000,74.5,-81.5
74.5000_-82.0000,74.5,-82.0
74.5000_-82.5000,74.5,-82.5
74.5000_-83.0000,74.5,-83.0
74.5000_-83.5000,74.5,-83.5
74.5000_-84.0000,74.5,-84.0
74.5000_-84.5000,74.5,-84.5
74.5000_-85.0000,74.5,-85.0
74.5000_-85.5000,74.5,-85.5
74.5000_-86.0000,74.5,-86.0
74.5000_-86.5000,74.5,-86.5
74.5000_-87.0000,74.5,-87.0
74.5000_-87.5000,74.5,-87.5
74.5000_-88.0000,74.5,-88.0
74.5000_-88.5000,74.5,-88.5
74.5000_-89.5000,74.5,-89.5
74.5000_-90.0000,74.5,-90.0
74.5000_-95.0000,74.5,-95.0
