lat,lon,in_canada,historical_fire,hist_fire_any_prior,hist_fire_count_prior_20y_log1p,years_since_last_fire
62.0,-117.0,True,1,1,1.3862943611198906,12.0
62.0,-116.5,True,1,1,2.0794415416798357,1.0
62.0,-116.0,True,1,1,2.6390573296152584,1.0
62.0,-115.5,True,1,1,2.3978952727983707,4.0
62.0,-115.0,True,1,1,2.0794415416798357,7.0
62.0,-114.5,True,1,1,0.0,27.0
62.0,-114.0,True,1,1,1.0986122886681098,9.0
62.0,-113.5,True,1,1,2.4849066497880004,2.0
62.0,-113.0,True,1,1,2.8903717578961645,1.0
62.0,-112.5,True,1,1,2.833213344056216,1.0
62.0,-112.0,True,1,1,1.0986122886681098,10.0
62.0,-111.5,True,1,1,1.6094379124341003,9.0
62.0,-111.0,True,1,1,1.791759469228055,4.0
62.0,-110.5,True,1,1,2.1972245773362196,2.0
62.0,-110.0,True,1,1,2.4849066497880004,1.0
62.0,-109.5,True,1,1,0.6931471805599453,12.0
62.0,-109.0,True,1,1,1.3862943611198906,1.0
62.0,-108.5,True,1,1,0.0,22.0
62.0,-108.0,True,1,1,1.3862943611198906,7.0
62.0,-107.5,True,1,1,2.0794415416798357,12.0
62.0,-107.0,True,1,1,0.6931471805599453,9.0
62.0,-106.5,True,1,1,1.0986122886681098,9.0
62.0,-106.0,True,1,1,0.6931471805599453,7.0
62.0,-105.5,True,1,1,0.6931471805599453,3.0
62.0,-105.0,True,0,0,0.0,40.0
62.0,-104.5,True,0,0,0.0,40.0
62.0,-104.0,True,0,0,0.0,40.0
62.0,-103.5,True,1,1,0.6931471805599453,9.0
62.0,-103.0,True,0,0,0.0,40.0
62.0,-102.5,True,0,0,0.0,40.0
62.0,-102.0,True,0,0,0.0,40.0
62.0,-101.5,True,0,0,0.0,40.0
62.0,-101.0,True,0,0,0.0,40.0
62.0,-100.5,True,0,0,0.0,40.0
62.0,-100.0,True,0,0,0.0,40.0
62.0,-99.5,True,0,0,0.0,40.0
62.0,-99.0,True,0,0,0.0,40.0
62.0,-98.5,True,0,0,0.0,40.0
62.0,-98.0,True,0,0,0.0,40.0
62.0,-97.5,True,0,0,0.0,40.0
62.0,-97.0,True,0,0,0.0,40.0
62.0,-96.5,True,0,0,0.0,40.0
62.0,-96.0,True,0,0,0.0,40.0
62.0,-95.5,True,0,0,0.0,40.0
62.0,-95.0,True,0,0,0.0,40.0
62.0,-94.5,True,0,0,0.0,40.0
62.0,-94.0,True,0,0,0.0,40.0
62.0,-93.5,True,0,0,0.0,40.0
62.0,-93.0,True,0,0,0.0,40.0
62.0,-92.5,True,0,0,0.0,40.0
62.0,-92.0,False,0,0,0.0,0.0
62.0,-91.5,False,0,0,0.0,0.0
62.0,-91.0,False,0,0,0.0,0.0
62.0,-90.5,False,0,0,0.0,0.0
62.0,-90.0,False,0,0,0.0,0.0
62.0,-89.5,False,0,0,0.0,0.0
62.0,-89.0,False,0,0,0.0,0.0
62.0,-88.5,False,0,0,0.0,0.0
62.0,-88.0,False,0,0,0.0,0.0
62.0,-87.5,False,0,0,0.0,0.0
62.0,-87.0,False,0,0,0.0,0.0
62.0,-86.5,False,0,0,0.0,0.0
62.0,-86.0,False,0,0,0.0,0.0
62.0,-85.5,False,0,0,0.0,0.0
62.0,-85.0,False,0,0,0.0,0.0
62.0,-84.5,False,0,0,0.0,0.0
62.0,-84.0,False,0,0,0.0,0.0
62.0,-83.5,False,0,0,0.0,0.0
62.0,-83.0,False,0,0,0.0,0.0
62.0,-82.5,False,0,0,0.0,0.0
62.0,-82.0,False,0,0,0.0,0.0
62.0,-81.5,False,0,0,0.0,0.0
62.0,-81.0,False,0,0,0.0,0.0
62.0,-80.5,False,0,0,0.0,0.0
62.0,-80.0,True,0,0,0.0,40.0
62.0,-79.5,True,0,0,0.0,40.0
62.0,-79.0,False,0,0,0.0,0.0
62.0,-78.5,False,0,0,0.0,0.0
62.0,-78.0,True,0,0,0.0,40.0
62.0,-77.5,True,0,0,0.0,40.0
62.0,-77.0,True,0,0,0.0,40.0
62.0,-76.5,True,0,0,0.0,40.0
62.0,-76.0,True,0,0,0.0,40.0
62.0,-75.5,True,0,0,0.0,40.0
62.0,-75.0,True,0,0,0.0,40.0
62.0,-74.5,True,0,0,0.0,40.0
62.0,-74.0,True,0,0,0.0,40.0
62.0,-73.5,True,0,0,0.0,40.0
62.0,-73.0,True,0,0,0.0,40.0
62.0,-72.5,True,0,0,0.0,40.0
62.0,-72.0,False,0,0,0.0,0.0
62.0,-71.5,False,0,0,0.0,0.0
62.0,-71.0,False,0,0,0.0,0.0
62.0,-70.5,False,0,0,0.0,0.0
62.0,-70.0,False,0,0,0.0,0.0
62.0,-69.5,False,0,0,0.0,0.0
62.0,-69.0,False,0,0,0.0,0.0
62.0,-68.5,False,0,0,0.0,0.0
62.0,-68.0,False,0,0,0.0,0.0
62.0,-67.5,False,0,0,0.0,0.0
62.0,-67.0,True,0,0,0.0,40.0
62.0,-66.5,True,0,0,0.0,40.0
62.0,-66.0,True,0,0,0.0,40.0
62.0,-65.5,False,0,0,0.0,0.0
62.0,-65.0,True,0,0,0.0,40.0
62.0,-64.5,False,0,0,0.0,0.0
62.0,-64.0,False,0,0,0.0,0.0
62.0,-63.5,False,0,0,0.0,0.0
62.0,-63.0,False,0,0,0.0,0.0
62.0,-62.5,False,0,0,0.0,0.0
62.0,-62.0,False,0,0,0.0,0.0
62.0,-61.5,False,0,0,0.0,0.0
62.0,-61.0,False,0,0,0.0,0.0
62.0,-60.5,False,0,0,0.0,0.0
62.0,-60.0,False,0,0,0.0,0.0
62.0,-59.5,False,0,0,0.0,0.0
62.0,-59.0,False,0,0,0.0,0.0
62.0,-58.5,False,0,0,0.0,0.0
62.0,-58.0,False,0,0,0.0,0.0
62.0,-57.5,False,0,0,0.0,0.0
62.0,-57.0,False,0,0,0.0,0.0
62.0,-56.5,False,0,0,0.0,0.0
62.0,-56.0,False,0,0,0.0,0.0
62.0,-55.5,False,0,0,0.0,0.0
62.0,-55.0,False,0,0,0.0,0.0
62.0,-54.5,False,0,0,0.0,0.0
62.0,-54.0,False,0,0,0.0,0.0
62.0,-53.5,False,0,0,0.0,0.0
62.0,-53.0,False,0,0,0.0,0.0
62.0,-52.5,False,0,0,0.0,0.0
62.5,-141.0,True,1,1,2.302585092994046,1.0
62.5,-140.5,True,1,1,1.9459101490553132,1.0
62.5,-140.0,True,1,1,2.0794415416798357,1.0
62.5,-139.5,True,1,1,2.302585092994046,2.0
62.5,-139.0,True,1,1,2.0794415416798357,4.0
62.5,-138.5,True,1,1,1.9459101490553132,4.0
62.5,-138.0,True,1,1,1.3862943611198906,9.0
62.5,-137.5,True,1,1,2.302585092994046,1.0
62.5,-137.0,True,1,1,2.9444389791664403,2.0
62.5,-136.5,True,1,1,2.772588722239781,2.0
62.5,-136.0,True,1,1,2.833213344056216,2.0
62.5,-135.5,True,1,1,1.3862943611198906,3.0
62.5,-135.0,True,1,1,1.791759469228055,2.0
62.5,-134.5,True,1,1,0.6931471805599453,16.0
62.5,-134.0,True,1,1,1.9459101490553132,4.0
62.5,-133.5,True,1,1,1.3862943611198906,3.0
62.5,-133.0,True,1,1,1.6094379124341003,5.0
62.5,-132.5,True,1,1,2.0794415416798357,2.0
62.5,-132.0,True,1,1,1.9459101490553132,3.0
62.5,-131.5,True,1,1,2.1972245773362196,1.0
62.5,-131.0,True,1,1,1.9459101490553132,3.0
62.5,-130.5,True,1,1,1.6094379124341003,11.0
62.5,-130.0,True,1,1,2.0794415416798357,1.0
62.5,-129.5,True,1,1,1.0986122886681098,4.0
62.5,-129.0,True,1,1,1.3862943611198906,4.0
62.5,-128.5,True,1,1,0.6931471805599453,4.0
62.5,-128.0,True,1,1,0.0,31.0
62.5,-127.5,True,1,1,0.6931471805599453,14.0
62.5,-127.0,True,0,0,0.0,40.0
62.5,-126.5,True,0,0,0.0,40.0
62.5,-126.0,True,0,0,0.0,40.0
62.5,-125.5,True,0,0,0.0,40.0
62.5,-125.0,True,1,1,1.0986122886681098,3.0
62.5,-124.5,True,1,1,1.3862943611198906,1.0
62.5,-124.0,True,1,1,1.0986122886681098,5.0
62.5,-123.5,True,1,1,2.1972245773362196,2.0
62.5,-123.0,True,1,1,2.302585092994046,2.0
62.5,-122.5,True,1,1,2.9444389791664403,4.0
62.5,-122.0,True,1,1,1.6094379124341003,2.0
62.5,-121.5,True,1,1,1.0986122886681098,11.0
62.5,-121.0,True,1,1,0.6931471805599453,19.0
62.5,-120.5,True,1,1,1.3862943611198906,7.0
62.5,-120.0,True,1,1,1.0986122886681098,2.0
62.5,-119.5,True,1,1,1.3862943611198906,2.0
62.5,-119.0,True,1,1,0.6931471805599453,2.0
62.5,-118.5,True,1,1,0.0,21.0
62.5,-118.0,True,1,1,0.0,25.0
62.5,-117.5,True,1,1,1.0986122886681098,10.0
62.5,-117.0,True,1,1,1.791759469228055,1.0
62.5,-116.5,True,1,1,2.8903717578961645,1.0
62.5,-116.0,True,1,1,2.8903717578961645,1.0
62.5,-115.5,True,1,1,2.5649493574615367,3.0
62.5,-115.0,True,1,1,3.091042453358316,2.0
62.5,-114.5,True,1,1,4.532599493153256,1.0
62.5,-114.0,True,1,1,3.9318256327243257,1.0
62.5,-113.5,True,1,1,3.7612001156935624,1.0
62.5,-113.0,True,1,1,2.4849066497880004,1.0
62.5,-112.5,True,1,1,1.9459101490553132,3.0
62.5,-112.0,True,1,1,2.3978952727983707,9.0
62.5,-111.5,True,1,1,2.302585092994046,1.0
62.5,-111.0,True,1,1,2.0794415416798357,5.0
62.5,-110.5,True,1,1,2.302585092994046,3.0
62.5,-110.0,True,1,1,1.791759469228055,5.0
62.5,-109.5,True,1,1,1.3862943611198906,12.0
62.5,-109.0,True,1,1,1.9459101490553132,3.0
62.5,-108.5,True,1,1,2.0794415416798357,5.0
62.5,-108.0,True,1,1,2.4849066497880004,7.0
62.5,-107.5,True,1,1,1.6094379124341003,1.0
62.5,-107.0,True,1,1,1.3862943611198906,1.0
62.5,-106.5,True,1,1,1.3862943611198906,1.0
62.5,-106.0,True,1,1,1.6094379124341003,3.0
62.5,-105.5,True,1,1,1.0986122886681098,3.0
62.5,-105.0,True,1,1,1.0986122886681098,3.0
62.5,-104.5,True,1,1,1.6094379124341003,5.0
62.5,-104.0,True,1,1,0.6931471805599453,2.0
62.5,-103.5,True,1,1,0.6931471805599453,12.0
62.5,-103.0,True,1,1,0.0,40.0
62.5,-102.5,True,0,0,0.0,40.0
62.5,-102.0,True,0,0,0.0,40.0
62.5,-101.5,True,0,0,0.0,40.0
62.5,-101.0,True,0,0,0.0,40.0
62.5,-100.5,True,0,0,0.0,40.0
62.5,-100.0,True,0,0,0.0,40.0
62.5,-99.5,True,0,0,0.0,40.0
62.5,-99.0,True,0,0,0.0,40.0
62.5,-98.5,True,0,0,0.0,40.0
62.5,-98.0,True,0,0,0.0,40.0
62.5,-97.5,True,0,0,0.0,40.0
62.5,-97.0,True,0,0,0.0,40.0
62.5,-96.5,True,0,0,0.0,40.0
62.5,-96.0,True,0,0,0.0,40.0
62.5,-95.5,True,0,0,0.0,40.0
62.5,-95.0,True,0,0,0.0,40.0
62.5,-94.5,True,0,0,0.0,40.0
62.5,-94.0,True,0,0,0.0,40.0
62.5,-93.5,True,0,0,0.0,40.0
62.5,-93.0,True,0,0,0.0,40.0
62.5,-92.5,True,0,0,0.0,40.0
62.5,-92.0,True,0,0,0.0,40.0
62.5,-91.5,False,0,0,0.0,0.0
62.5,-91.0,False,0,0,0.0,0.0
62.5,-90.5,False,0,0,0.0,0.0
62.5,-90.0,False,0,0,0.0,0.0
62.5,-89.5,False,0,0,0.0,0.0
62.5,-89.0,False,0,0,0.0,0.0
62.5,-88.5,False,0,0,0.0,0.0
62.5,-88.0,False,0,0,0.0,0.0
62.5,-87.5,False,0,0,0.0,0.0
62.5,-87.0,False,0,0,0.0,0.0
62.5,-86.5,False,0,0,0.0,0.0
62.5,-86.0,False,0,0,0.0,0.0
62.5,-85.5,False,0,0,0.0,0.0
62.5,-85.0,False,0,0,0.0,0.0
62.5,-84.5,False,0,0,0.0,0.0
62.5,-84.0,True,0,0,0.0,40.0
62.5,-83.5,True,0,0,0.0,40.0
62.5,-83.0,True,0,0,0.0,40.0
62.5,-82.5,True,0,0,0.0,40.0
62.5,-82.0,False,0,0,0.0,0.0
62.5,-81.5,False,0,0,0.0,0.0
62.5,-81.0,False,0,0,0.0,0.0
62.5,-80.5,False,0,0,0.0,0.0
62.5,-80.0,False,0,0,0.0,0.0
62.5,-79.5,True,0,0,0.0,40.0
62.5,-79.0,False,0,0,0.0,0.0
62.5,-78.5,False,0,0,0.0,0.0
62.5,-78.0,True,0,0,0.0,40.0
62.5,-77.5,True,0,0,0.0,40.0
62.5,-77.0,True,0,0,0.0,40.0
62.5,-76.5,True,0,0,0.0,40.0
62.5,-76.0,False,0,0,0.0,0.0
62.5,-75.5,False,0,0,0.0,0.0
62.5,-75.0,False,0,0,0.0,0.0
62.5,-74.5,False,0,0,0.0,0.0
62.5,-74.0,True,0,0,0.0,40.0
62.5,-73.5,True,0,0,0.0,40.0
62.5,-73.0,False,0,0,0.0,0.0
62.5,-72.5,False,0,0,0.0,0.0
62.5,-72.0,False,0,0,0.0,0.0
62.5,-71.5,False,0,0,0.0,0.0
62.5,-71.0,False,0,0,0.0,0.0
62.5,-70.5,True,0,0,0.0,40.0
62.5,-70.0,False,0,0,0.0,0.0
62.5,-69.5,True,0,0,0.0,40.0
62.5,-69.0,True,0,0,0.0,40.0
62.5,-68.5,True,0,0,0.0,40.0
62.5,-68.0,True,0,0,0.0,40.0
62.5,-67.5,True,0,0,0.0,40.0
62.5,-67.0,True,0,0,0.0,40.0
62.5,-66.5,True,0,0,0.0,40.0
62.5,-66.0,False,0,0,0.0,0.0
62.5,-65.5,False,0,0,0.0,0.0
62.5,-65.0,True,0,0,0.0,40.0
62.5,-64.5,True,0,0,0.0,40.0
62.5,-64.0,False,0,0,0.0,0.0
62.5,-63.5,False,0,0,0.0,0.0
62.5,-63.0,False,0,0,0.0,0.0
62.5,-62.5,False,0,0,0.0,0.0
62.5,-62.0,False,0,0,0.0,0.0
62.5,-61.5,False,0,0,0.0,0.0
62.5,-61.0,False,0,0,0.0,0.0
62.5,-60.5,False,0,0,0.0,0.0
62.5,-60.0,False,0,0,0.0,0.0
62.5,-59.5,False,0,0,0.0,0.0
62.5,-59.0,False,0,0,0.0,0.0
62.5,-58.5,False,0,0,0.0,0.0
62.5,-58.0,False,0,0,0.0,0.0
62.5,-57.5,False,0,0,0.0,0.0
62.5,-57.0,False,0,0,0.0,0.0
62.5,-56.5,False,0,0,0.0,0.0
62.5,-56.0,False,0,0,0.0,0.0
62.5,-55.5,False,0,0,0.0,0.0
62.5,-55.0,False,0,0,0.0,0.0
62.5,-54.5,False,0,0,0.0,0.0
62.5,-54.0,False,0,0,0.0,0.0
62.5,-53.5,False,0,0,0.0,0.0
62.5,-53.0,False,0,0,0.0,0.0
62.5,-52.5,False,0,0,0.0,0.0
63.0,-141.0,True,1,1,1.9459101490553132,4.0
63.0,-140.5,True,1,1,2.0794415416798357,2.0
63.0,-140.0,True,1,1,2.70805020110221,1.0
63.0,-139.5,True,1,1,2.3978952727983707,1.0
63.0,-139.0,True,1,1,2.833213344056216,1.0
63.0,-138.5,True,1,1,2.5649493574615367,1.0
63.0,-138.0,True,1,1,2.3978952727983707,3.0
63.0,-137.5,True,1,1,2.833213344056216,2.0
63.0,-137.0,True,1,1,2.6390573296152584,1.0
63.0,-136.5,True,1,1,3.4339872044851463,2.0
63.0,-136.0,True,1,1,2.6390573296152584,1.0
63.0,-135.5,True,1,1,1.9459101490553132,4.0
63.0,-135.0,True,1,1,1.9459101490553132,3.0
63.0,-134.5,True,1,1,2.1972245773362196,2.0
63.0,-134.0,True,1,1,2.3978952727983707,3.0
63.0,-133.5,True,1,1,1.791759469228055,4.0
63.0,-133.0,True,1,1,2.1972245773362196,3.0
63.0,-132.5,True,1,1,1.9459101490553132,2.0
63.0,-132.0,True,1,1,1.0986122886681098,2.0
63.0,-131.5,True,1,1,1.0986122886681098,2.0
63.0,-131.0,True,1,1,2.1972245773362196,3.0
63.0,-130.5,True,1,1,2.302585092994046,4.0
63.0,-130.0,True,1,1,0.0,22.0
63.0,-129.5,True,1,1,0.0,40.0
63.0,-129.0,True,0,0,0.0,40.0
63.0,-128.5,True,0,0,0.0,40.0
63.0,-128.0,True,1,1,0.0,37.0
63.0,-127.5,True,0,0,0.0,40.0
63.0,-127.0,True,1,1,0.0,39.0
63.0,-126.5,True,1,1,0.0,36.0
63.0,-126.0,True,0,0,0.0,40.0
63.0,-125.5,True,1,1,0.6931471805599453,4.0
63.0,-125.0,True,1,1,1.9459101490553132,3.0
63.0,-124.5,True,1,1,1.0986122886681098,11.0
63.0,-124.0,True,1,1,1.791759469228055,1.0
63.0,-123.5,True,1,1,1.6094379124341003,11.0
63.0,-123.0,True,1,1,2.1972245773362196,4.0
63.0,-122.5,True,1,1,0.6931471805599453,11.0
63.0,-122.0,True,1,1,1.3862943611198906,7.0
63.0,-121.5,True,1,1,1.6094379124341003,6.0
63.0,-121.0,True,1,1,1.791759469228055,2.0
63.0,-120.5,True,1,1,0.0,32.0
63.0,-120.0,True,1,1,1.0986122886681098,2.0
63.0,-119.5,True,1,1,0.6931471805599453,1.0
63.0,-119.0,True,1,1,0.6931471805599453,10.0
63.0,-118.5,True,1,1,0.0,22.0
63.0,-118.0,True,1,1,1.3862943611198906,2.0
63.0,-117.5,True,1,1,1.6094379124341003,1.0
63.0,-117.0,True,1,1,2.6390573296152584,2.0
63.0,-116.5,True,1,1,3.1354942159291497,1.0
63.0,-116.0,True,1,1,3.295836866004329,1.0
63.0,-115.5,True,1,1,2.833213344056216,4.0
63.0,-115.0,True,1,1,3.6109179126442243,3.0
63.0,-114.5,True,1,1,3.091042453358316,3.0
63.0,-114.0,True,1,1,2.3978952727983707,4.0
63.0,-113.5,True,1,1,2.5649493574615367,2.0
63.0,-113.0,True,1,1,1.791759469228055,1.0
63.0,-112.5,True,1,1,1.791759469228055,4.0
63.0,-112.0,True,1,1,1.791759469228055,3.0
63.0,-111.5,True,1,1,1.9459101490553132,5.0
63.0,-111.0,True,1,1,0.6931471805599453,7.0
63.0,-110.5,True,1,1,1.6094379124341003,7.0
63.0,-110.0,True,1,1,1.0986122886681098,2.0
63.0,-109.5,True,1,1,0.6931471805599453,14.0
63.0,-109.0,True,1,1,1.6094379124341003,3.0
63.0,-108.5,True,1,1,1.3862943611198906,3.0
63.0,-108.0,True,1,1,0.0,30.0
63.0,-107.5,True,1,1,1.9459101490553132,2.0
63.0,-107.0,True,0,0,0.0,40.0
63.0,-106.5,True,1,1,0.6931471805599453,7.0
63.0,-106.0,True,1,1,1.6094379124341003,9.0
63.0,-105.5,True,1,1,1.0986122886681098,5.0
63.0,-105.0,True,1,1,0.6931471805599453,7.0
63.0,-104.5,True,1,1,1.0986122886681098,5.0
63.0,-104.0,True,1,1,1.0986122886681098,12.0
63.0,-103.5,True,1,1,0.6931471805599453,3.0
63.0,-103.0,True,1,1,0.6931471805599453,2.0
63.0,-102.5,True,1,1,0.6931471805599453,4.0
63.0,-102.0,True,1,1,0.6931471805599453,3.0
63.0,-101.5,True,0,0,0.0,40.0
63.0,-101.0,True,0,0,0.0,40.0
63.0,-100.5,True,0,0,0.0,40.0
63.0,-100.0,True,0,0,0.0,40.0
63.0,-99.5,True,0,0,0.0,40.0
63.0,-99.0,True,0,0,0.0,40.0
63.0,-98.5,True,0,0,0.0,40.0
63.0,-98.0,True,0,0,0.0,40.0
63.0,-97.5,True,0,0,0.0,40.0
63.0,-97.0,True,0,0,0.0,40.0
63.0,-96.5,True,0,0,0.0,40.0
63.0,-96.0,True,0,0,0.0,40.0
63.0,-95.5,True,0,0,0.0,40.0
63.0,-95.0,True,0,0,0.0,40.0
63.0,-94.5,True,0,0,0.0,40.0
63.0,-94.0,True,0,0,0.0,40.0
63.0,-93.5,True,0,0,0.0,40.0
63.0,-93.0,True,0,0,0.0,40.0
63.0,-92.5,True,0,0,0.0,40.0
63.0,-92.0,True,0,0,0.0,40.0
63.0,-91.5,True,0,0,0.0,40.0
63.0,-91.0,True,0,0,0.0,40.0
63.0,-90.5,True,0,0,0.0,40.0
63.0,-90.0,False,0,0,0.0,0.0
63.0,-89.5,False,0,0,0.0,0.0
63.0,-89.0,False,0,0,0.0,0.0
63.0,-88.5,False,0,0,0.0,0.0
63.0,-88.0,False,0,0,0.0,0.0
63.0,-87.5,False,0,0,0.0,0.0
63.0,-87.0,False,0,0,0.0,0.0
63.0,-86.5,False,0,0,0.0,0.0
63.0,-86.0,False,0,0,0.0,0.0
63.0,-85.5,False,0,0,0.0,0.0
63.0,-85.0,False,0,0,0.0,0.0
63.0,-84.5,False,0,0,0.0,0.0
63.0,-84.0,False,0,0,0.0,0.0
63.0,-83.5,False,0,0,0.0,0.0
63.0,-83.0,False,0,0,0.0,0.0
63.0,-82.5,True,0,0,0.0,40.0
63.0,-82.0,True,0,0,0.0,40.0
63.0,-81.5,False,0,0,0.0,0.0
63.0,-81.0,False,0,0,0.0,0.0
63.0,-80.5,False,0,0,0.0,0.0
63.0,-80.0,False,0,0,0.0,0.0
63.0,-79.5,False,0,0,0.0,0.0
63.0,-79.0,False,0,0,0.0,0.0
63.0,-78.5,False,0,0,0.0,0.0
63.0,-78.0,True,0,0,0.0,40.0
63.0,-77.5,False,0,0,0.0,0.0
63.0,-77.0,False,0,0,0.0,0.0
63.0,-76.5,False,0,0,0.0,0.0
63.0,-76.0,False,0,0,0.0,0.0
63.0,-75.5,False,0,0,0.0,0.0
63.0,-75.0,False,0,0,0.0,0.0
63.0,-74.5,False,0,0,0.0,0.0
63.0,-74.0,False,0,0,0.0,0.0
63.0,-73.5,False,0,0,0.0,0.0
63.0,-73.0,False,0,0,0.0,0.0
63.0,-72.5,False,0,0,0.0,0.0
63.0,-72.0,False,0,0,0.0,0.0
63.0,-71.5,True,0,0,0.0,40.0
63.0,-71.0,True,0,0,0.0,40.0
63.0,-70.5,True,0,0,0.0,40.0
63.0,-70.0,True,0,0,0.0,40.0
63.0,-69.5,True,0,0,0.0,40.0
63.0,-69.0,True,0,0,0.0,40.0
63.0,-68.5,True,0,0,0.0,40.0
63.0,-68.0,True,0,0,0.0,40.0
63.0,-67.5,True,0,0,0.0,40.0
63.0,-67.0,True,0,0,0.0,40.0
63.0,-66.5,True,0,0,0.0,40.0
63.0,-66.0,True,0,0,0.0,40.0
63.0,-65.5,True,0,0,0.0,40.0
63.0,-65.0,True,0,0,0.0,40.0
63.0,-64.5,False,0,0,0.0,0.0
63.0,-64.0,False,0,0,0.0,0.0
63.0,-63.5,False,0,0,0.0,0.0
63.0,-63.0,False,0,0,0.0,0.0
63.0,-62.5,False,0,0,0.0,0.0
63.0,-62.0,False,0,0,0.0,0.0
63.0,-61.5,False,0,0,0.0,0.0
63.0,-61.0,False,0,0,0.0,0.0
63.0,-60.5,False,0,0,0.0,0.0
63.0,-60.0,False,0,0,0.0,0.0
63.0,-59.5,False,0,0,0.0,0.0
63.0,-59.0,False,0,0,0.0,0.0
63.0,-58.5,False,0,0,0.0,0.0
63.0,-58.0,False,0,0,0.0,0.0
63.0,-57.5,False,0,0,0.0,0.0
63.0,-57.0,False,0,0,0.0,0.0
63.0,-56.5,False,0,0,0.0,0.0
63.0,-56.0,False,0,0,0.0,0.0
63.0,-55.5,False,0,0,0.0,0.0
63.0,-55.0,False,0,0,0.0,0.0
63.0,-54.5,False,0,0,0.0,0.0
63.0,-54.0,False,0,0,0.0,0.0
63.0,-53.5,False,0,0,0.0,0.0
63.0,-53.0,False,0,0,0.0,0.0
63.0,-52.5,False,0,0,0.0,0.0
63.5,-141.0,True,1,1,1.791759469228055,2.0
63.5,-140.5,True,1,1,2.0794415416798357,1.0
63.5,-140.0,True,1,1,2.9444389791664403,1.0
63.5,-139.5,True,1,1,3.4339872044851463,1.0
63.5,-139.0,True,1,1,2.4849066497880004,1.0
63.5,-138.5,True,1,1,2.833213344056216,1.0
63.5,-138.0,True,1,1,2.6390573296152584,2.0
63.5,-137.5,True,1,1,2.5649493574615367,2.0
63.5,-137.0,True,1,1,2.772588722239781,1.0
63.5,-136.5,True,1,1,3.4011973816621555,1.0
63.5,-136.0,True,1,1,3.9512437185814275,1.0
63.5,-135.5,True,1,1,3.1780538303479458,1.0
63.5,-135.0,True,1,1,2.995732273553991,1.0
63.5,-134.5,True,1,1,1.3862943611198906,7.0
63.5,-134.0,True,1,1,1.6094379124341003,3.0
63.5,-133.5,True,1,1,2.3978952727983707,4.0
63.5,-133.0,True,1,1,1.791759469228055,1.0
63.5,-132.5,True,1,1,2.0794415416798357,4.0
63.5,-132.0,True,1,1,1.3862943611198906,4.0
63.5,-131.5,True,1,1,1.6094379124341003,4.0
63.5,-131.0,True,1,1,1.3862943611198906,4.0
63.5,-130.5,True,1,1,0.6931471805599453,4.0
63.5,-130.0,True,0,0,0.0,40.0
63.5,-129.5,True,1,1,0.0,32.0
63.5,-129.0,True,0,0,0.0,40.0
63.5,-128.5,True,0,0,0.0,40.0
63.5,-128.0,True,0,0,0.0,40.0
63.5,-127.5,True,0,0,0.0,40.0
63.5,-127.0,True,1,1,1.0986122886681098,3.0
63.5,-126.5,True,1,1,0.6931471805599453,3.0
63.5,-126.0,True,1,1,0.6931471805599453,11.0
63.5,-125.5,True,1,1,2.1972245773362196,1.0
63.5,-125.0,True,1,1,1.3862943611198906,3.0
63.5,-124.5,True,1,1,0.0,25.0
63.5,-124.0,True,1,1,0.6931471805599453,10.0
63.5,-123.5,True,1,1,2.302585092994046,1.0
63.5,-123.0,True,1,1,1.9459101490553132,1.0
63.5,-122.5,True,1,1,0.6931471805599453,10.0
63.5,-122.0,True,1,1,1.791759469228055,2.0
63.5,-121.5,True,1,1,2.5649493574615367,3.0
63.5,-121.0,True,1,1,1.0986122886681098,8.0
63.5,-120.5,True,1,1,1.0986122886681098,1.0
63.5,-120.0,True,1,1,1.0986122886681098,5.0
63.5,-119.5,True,1,1,1.0986122886681098,5.0
63.5,-119.0,True,1,1,1.3862943611198906,2.0
63.5,-118.5,True,1,1,0.0,24.0
63.5,-118.0,True,1,1,2.302585092994046,10.0
63.5,-117.5,True,1,1,1.9459101490553132,2.0
63.5,-117.0,True,1,1,2.1972245773362196,1.0
63.5,-116.5,True,1,1,2.1972245773362196,1.0
63.5,-116.0,True,1,1,3.2188758248682006,1.0
63.5,-115.5,True,1,1,2.8903717578961645,5.0
63.5,-115.0,True,1,1,2.5649493574615367,3.0
63.5,-114.5,True,1,1,2.0794415416798357,2.0
63.5,-114.0,True,1,1,2.5649493574615367,1.0
63.5,-113.5,True,1,1,1.3862943611198906,3.0
63.5,-113.0,True,1,1,1.0986122886681098,5.0
63.5,-112.5,True,1,1,2.302585092994046,3.0
63.5,-112.0,True,1,1,1.6094379124341003,3.0
63.5,-111.5,True,1,1,1.0986122886681098,7.0
63.5,-111.0,True,1,1,1.3862943611198906,7.0
63.5,-110.5,True,1,1,0.6931471805599453,18.0
63.5,-110.0,True,1,1,0.0,33.0
63.5,-109.5,True,0,0,0.0,40.0
63.5,-109.0,True,0,0,0.0,40.0
63.5,-108.5,True,0,0,0.0,40.0
63.5,-108.0,True,0,0,0.0,40.0
63.5,-107.5,True,0,0,0.0,40.0
63.5,-107.0,True,0,0,0.0,40.0
63.5,-106.5,True,1,1,0.6931471805599453,9.0
63.5,-106.0,True,1,1,0.0,35.0
63.5,-105.5,True,0,0,0.0,40.0
63.5,-105.0,True,0,0,0.0,40.0
63.5,-104.5,True,1,1,0.6931471805599453,4.0
63.5,-104.0,True,1,1,1.0986122886681098,4.0
